article_date;ticker;total_weighted_sentiment;article_count;daily_sentiment
2024-12-03;O;0.24452300000000002;2;0.12226150000000001
2024-05-27;GOOG;-0.946788;9;-0.10519866666666666
2024-03-15;BA;-2.383336;6;-0.39722266666666667
2024-04-10;TSLA;0.3167909999999999;23;0.013773521739130429
2024-09-10;O;0.0;1;0.0
2024-04-10;AAPL;1.07974;18;0.05998555555555555
2024-03-15;AAPL;-0.660284;9;-0.07336488888888888
2024-10-18;GOOG;-0.38666899999999993;10;-0.03866689999999999
2024-06-17;BA;-0.349126;1;-0.349126
2024-01-09;AAPL;0.606662;10;0.0606662
2024-05-30;AAPL;0.49313700000000005;10;0.0493137
2024-04-24;NVDA;1.5824000000000003;20;0.07912000000000001
2024-11-10;BA;-0.43003199999999997;1;-0.43003199999999997
2024-04-17;AAPL;-0.28533699999999995;12;-0.023778083333333328
2024-12-06;NVDA;3.264749;22;0.14839768181818183
2024-11-27;AAPL;0.645541;12;0.053795083333333334
2024-01-06;NVDA;1.783551;9;0.19817233333333334
2024-01-09;GOOG;2.033287;11;0.18484427272727275
2024-01-13;AAPL;-0.158748;3;-0.052916
2024-09-07;AAPL;0.4609430000000001;8;0.05761787500000001
2024-12-13;GOOG;0.897661;10;0.0897661
2024-04-17;BA;-0.213275;6;-0.03554583333333333
2024-04-14;AAPL;0.11406200000000001;7;0.01629457142857143
2024-03-04;GOOG;0.04590900000000003;14;0.003279214285714288
2024-03-05;AAPL;-0.8638539999999999;15;-0.05759026666666666
2024-06-24;NVDA;3.9468379999999996;32;0.12333868749999999
2024-12-25;BA;-0.655605;1;-0.655605
2024-01-17;NVDA;1.942831;12;0.16190258333333332
2024-03-18;AAPL;2.621551;18;0.14564172222222224
2024-04-11;AAPL;0.32379099999999994;15;0.021586066666666664
2024-06-03;BA;-1.6838990000000003;6;-0.2806498333333334
2024-12-22;BA;0.022490999999999997;1;0.022490999999999997
2024-11-09;O;0.32067999999999997;3;0.10689333333333333
2024-05-05;AAPL;-0.347916;12;-0.028993
2024-01-25;BA;-1.5665559999999998;6;-0.26109266666666664
2024-04-22;TSLA;-6.267656000000001;25;-0.25070624
2024-01-02;GOOG;1.0183129999999998;7;0.1454732857142857
2024-06-10;NVDA;6.203418000000002;36;0.17231716666666672
2024-04-09;BA;-1.4511260000000001;5;-0.2902252
2024-07-08;AAPL;1.5612859999999995;12;0.13010716666666663
2024-06-16;BA;0.049608;1;0.049608
2024-06-04;AAPL;0.44203899999999996;10;0.0442039
2024-04-30;BA;0.63625;3;0.21208333333333332
2024-01-21;GOOG;0.03593700000000011;8;0.0044921250000000135
2024-02-11;GOOG;0.909404;6;0.15156733333333333
2024-08-23;NVDA;2.7282079999999995;25;0.10912831999999999
2024-07-04;NVDA;2.994902;17;0.17617070588235295
2024-01-02;NVDA;2.396275;15;0.15975166666666668
2024-09-28;NVDA;0.8910070000000001;15;0.05940046666666667
2024-02-28;NVDA;2.766274;29;0.09538875862068966
2024-01-02;AAPL;-1.214044;14;-0.08671742857142857
2024-02-14;NVDA;3.280009;30;0.10933363333333333
2024-02-15;NVDA;4.699988;34;0.1382349411764706
2024-12-08;BA;0.233205;2;0.1166025
2024-06-07;GOOG;0.605281;6;0.10088016666666666
2024-10-09;AAPL;0.330423;11;0.03003845454545455
2024-11-06;AAPL;0.6359880000000001;16;0.03974925000000001
2024-11-21;NVDA;4.495640999999999;37;0.12150381081081078
2024-02-16;NVDA;4.468165;21;0.2127697619047619
2024-03-30;TSLA;0.35075800000000007;9;0.03897311111111112
2024-01-23;GOOG;-0.363972;12;-0.030331
2024-10-21;AAPL;0.305326;12;0.025443833333333332
2024-04-18;NVDA;3.5164360000000006;17;0.20684917647058826
2024-10-06;BA;-0.17746800000000001;2;-0.08873400000000001
2024-08-25;GOOG;0.45671;3;0.15223666666666666
2024-01-21;NVDA;0.6544660000000001;8;0.08180825000000001
2024-01-22;GOOG;-0.38136099999999984;9;-0.04237344444444443
2024-05-27;NVDA;1.409518;9;0.15661311111111112
2024-05-12;AAPL;1.575413;12;0.13128441666666665
2024-08-22;AAPL;-0.38809599999999994;7;-0.05544228571428571
2024-08-28;AAPL;0.015250000000000041;15;0.0010166666666666694
2024-04-22;GOOG;0.993368;11;0.09030618181818183
2024-05-26;AAPL;0.243864;4;0.060966
2024-12-24;AAPL;1.6770839999999998;10;0.16770839999999998
2024-04-05;AAPL;-0.571377;15;-0.0380918
2024-11-20;O;0.6675760000000001;1;0.6675760000000001
2024-10-06;AAPL;0.17233999999999994;4;0.043084999999999984
2024-04-27;BA;0.08583800000000001;1;0.08583800000000001
2024-11-09;GOOG;-0.154754;4;-0.0386885
2024-03-06;GOOG;0.8153159999999999;12;0.06794299999999999
2024-02-03;O;0.081952;2;0.040976
2024-04-27;GOOG;0.602739;4;0.15068475
2024-07-29;NVDA;2.961309;24;0.123387875
2024-04-08;GOOG;2.0628729999999997;15;0.13752486666666666
2024-08-13;NVDA;1.6598579999999998;20;0.0829929
2024-04-18;TSLA;-5.590809;16;-0.3494255625
2024-03-16;GOOG;0.38910500000000003;10;0.0389105
2024-09-21;NVDA;1.671488;21;0.07959466666666667
2024-06-29;NVDA;2.495104;17;0.14677082352941176
2024-03-16;BA;-0.2256;1;-0.2256
2024-07-31;BA;-0.952896;6;-0.15881599999999998
2024-03-14;GOOG;0.24943400000000004;10;0.024943400000000004
2024-02-05;NVDA;2.01841;11;0.18349181818181817
2024-01-24;NVDA;3.781503;16;0.2363439375
2024-02-06;NVDA;0.3075530000000001;11;0.027959363636363643
2024-09-28;AAPL;1.7443460000000004;11;0.15857690909090913
2024-04-28;AAPL;0.15638599999999991;7;0.02234085714285713
2024-09-01;BA;-0.366044;2;-0.183022
2024-04-27;O;0.584596;2;0.292298
2024-06-30;GOOG;1.0847670000000003;6;0.18079450000000005
2024-12-05;TSLA;0.723463;5;0.1446926
2024-01-13;BA;-0.333;1;-0.333
2024-01-22;TSLA;-0.659464;19;-0.03470863157894737
2024-05-09;GOOG;1.2092129999999999;12;0.10076774999999999
2024-04-25;BA;-0.23265799999999998;4;-0.058164499999999994
2024-09-24;AAPL;1.0046140000000001;10;0.1004614
2024-07-11;AAPL;0.08540100000000009;14;0.006100071428571435
2024-07-26;AAPL;0.477651;8;0.059706375
2024-11-24;NVDA;2.8945849999999997;18;0.16081027777777776
2024-02-16;TSLA;-0.4887639999999999;15;-0.03258426666666666
2024-12-05;O;0.09359800000000001;3;0.03119933333333334
2024-02-07;NVDA;3.070463;22;0.1395665
2024-03-28;BA;-0.833;1;-0.833
2024-09-15;GOOG;-0.34962400000000005;3;-0.11654133333333334
2024-05-21;GOOG;0.09447599999999998;9;0.01049733333333333
2024-03-07;NVDA;3.0477509999999994;21;0.14513099999999998
2024-03-16;NVDA;4.579509000000001;30;0.15265030000000002
2024-03-27;AAPL;-1.196195;21;-0.05696166666666666
2024-04-13;NVDA;3.9540499999999996;20;0.19770249999999998
2024-01-17;BA;-0.08900100000000001;1;-0.08900100000000001
2024-03-29;GOOG;0.23657500000000004;8;0.029571875000000004
2024-10-23;BA;-1.0493320000000002;8;-0.13116650000000002
2024-12-23;NVDA;1.9535980000000002;20;0.09767990000000001
2024-03-22;GOOG;0.00945600000000002;12;0.0007880000000000017
2024-07-20;BA;-0.18215100000000004;1;-0.18215100000000004
2024-05-01;NVDA;1.49661;27;0.05543
2024-05-24;BA;-0.823206;3;-0.274402
2024-04-08;AAPL;0.3147150000000001;11;0.028610454545454553
2024-02-02;GOOG;1.052214;8;0.13152675
2024-06-28;BA;-1.345348;4;-0.336337
2024-11-01;BA;-1.378354;6;-0.2297256666666667
2024-02-23;NVDA;6.4641649999999995;37;0.17470716216216214
2024-04-12;GOOG;-0.72546;8;-0.0906825
2024-08-11;NVDA;1.100871;11;0.10007918181818182
2024-06-16;GOOG;0.16683200000000004;3;0.055610666666666676
2024-07-28;NVDA;2.774713;17;0.1632184117647059
2024-02-10;NVDA;2.3465480000000003;18;0.1303637777777778
2024-09-18;AAPL;0.631578;14;0.045112714285714284
2024-11-22;BA;0.39230000000000004;2;0.19615000000000002
2024-04-27;NVDA;0.060207000000000024;16;0.0037629375000000015
2024-02-08;AAPL;1.531444;21;0.07292590476190476
2024-01-18;GOOG;0.11927400000000016;15;0.00795160000000001
2024-07-03;NVDA;3.162189;25;0.12648756
2024-11-30;AAPL;0.062698;2;0.031349
2024-10-13;BA;-0.637;2;-0.3185
2024-05-02;AAPL;-0.26229099999999994;16;-0.016393187499999996
2024-03-31;NVDA;2.8485539999999996;19;0.1499238947368421
2024-10-02;BA;-1.00856;4;-0.25214
2024-03-05;NVDA;3.987001;24;0.16612504166666667
2024-06-22;O;0.480175;4;0.12004375
2024-07-22;AAPL;0.62561;10;0.062561
2024-02-25;O;0.302082;4;0.0755205
2024-10-09;NVDA;3.0714200000000003;21;0.14625809523809524
2024-06-28;NVDA;2.61121;21;0.12434333333333332
2024-10-02;AAPL;0.05041300000000004;11;0.004583000000000004
2024-04-01;AAPL;0.06553800000000004;12;0.005461500000000004
2024-04-01;NVDA;1.177062;20;0.058853100000000005
2024-02-07;GOOG;1.148568;7;0.16408114285714287
2024-09-13;NVDA;3.8951870000000004;24;0.16229945833333334
2024-10-21;NVDA;4.798412999999998;24;0.19993387499999993
2024-02-09;O;0.455578;2;0.227789
2024-05-11;AAPL;0.2877110000000001;9;0.0319678888888889
2024-04-28;BA;0.25;1;0.25
2024-08-08;BA;-0.962289;3;-0.32076299999999996
2024-11-24;BA;-0.284839;2;-0.1424195
2024-04-27;AAPL;0.11932299999999996;8;0.014915374999999995
2024-05-25;AAPL;0.768655;3;0.2562183333333333
2024-08-21;AAPL;-0.5643090000000001;10;-0.056430900000000006
2024-03-14;BA;-1.354878;4;-0.3387195
2024-04-23;BA;-0.555;2;-0.2775
2024-02-29;TSLA;-0.07338899999999993;16;-0.004586812499999995
2024-05-22;TSLA;1.5145759999999997;11;0.13768872727272724
2024-11-29;TSLA;0.14020400000000005;9;0.015578222222222228
2024-05-14;TSLA;-2.093734;10;-0.2093734
2024-03-14;TSLA;-2.5702760000000002;23;-0.11175113043478262
2024-04-11;GOOG;1.389595;14;0.09925678571428571
2024-01-13;TSLA;-0.66922;4;-0.167305
2024-04-11;TSLA;-1.2670860000000002;16;-0.07919287500000001
2024-11-15;NVDA;4.267457;16;0.2667160625
2024-08-19;TSLA;0.6582960000000001;11;0.05984509090909092
2024-04-29;TSLA;1.9074630000000001;23;0.08293317391304349
2024-05-26;TSLA;-0.17925000000000008;3;-0.059750000000000025
2024-07-02;TSLA;-2.1866160000000003;25;-0.08746464000000001
2024-12-02;TSLA;0.4817640000000004;14;0.034411714285714316
2024-02-19;O;-0.26025;1;-0.26025
2024-06-17;AAPL;1.699812;20;0.0849906
2024-12-10;AAPL;0.10693899999999998;6;0.017823166666666664
2024-11-29;NVDA;3.1168679999999997;23;0.135516
2024-02-01;GOOG;0.91372;5;0.182744
2024-07-24;TSLA;-6.744049;46;-0.14660976086956523
2024-08-30;NVDA;3.098089;28;0.1106460357142857
2024-04-21;TSLA;-2.158343;9;-0.23981588888888888
2024-12-18;NVDA;1.663089;21;0.07919471428571428
2024-03-21;TSLA;-0.016864999999999908;10;-0.0016864999999999907
2024-11-28;GOOG;-1.230068;7;-0.175724
2024-04-30;NVDA;2.0889900000000003;16;0.13056187500000002
2024-11-19;TSLA;0.13378400000000004;11;0.012162181818181822
2024-12-23;GOOG;0.573731;9;0.06374788888888888
2024-11-04;TSLA;-0.6700090000000001;15;-0.04466726666666667
2024-01-16;TSLA;-2.8056369999999995;16;-0.17535231249999997
2024-05-06;NVDA;1.6814389999999997;21;0.0800685238095238
2024-04-24;TSLA;-0.650971;38;-0.017130815789473685
2024-06-18;NVDA;6.504844999999999;34;0.19131897058823524
2024-06-26;GOOG;0.8858269999999999;11;0.08052972727272727
2024-12-11;TSLA;3.328685;23;0.14472543478260871
2024-05-07;GOOG;0.976131;10;0.0976131
2024-09-10;AAPL;1.358566;27;0.050317259259259256
2024-02-15;AAPL;0.7217960000000001;11;0.0656178181818182
2024-10-09;TSLA;1.186579;18;0.06592105555555555
2024-11-18;NVDA;2.7696229999999997;23;0.12041839130434781
2024-09-12;GOOG;-0.17501900000000004;8;-0.021877375000000004
2024-06-12;TSLA;-0.850352;16;-0.053147
2024-10-13;TSLA;0.36957300000000004;9;0.04106366666666667
2024-08-20;GOOG;0.4884219999999999;10;0.04884219999999999
2024-07-24;NVDA;2.931287;28;0.10468882142857143
2024-12-31;NVDA;2.712842;19;0.14278115789473686
2024-12-25;NVDA;2.5936980000000003;18;0.14409433333333335
2024-10-24;NVDA;4.207917999999999;27;0.1558488148148148
2024-04-16;GOOG;1.138669;10;0.1138669
2024-10-18;TSLA;-0.9038930000000001;6;-0.15064883333333334
2024-07-05;TSLA;-0.32026299999999996;14;-0.022875928571428568
2024-01-08;NVDA;3.6853549999999995;28;0.1316198214285714
2024-07-09;GOOG;0.8676689999999999;11;0.07887899999999999
2024-06-14;TSLA;0.516152;20;0.025807600000000003
2024-07-18;TSLA;-1.2375170000000002;13;-0.0951936153846154
2024-09-03;TSLA;0.12084400000000001;10;0.0120844
2024-09-05;TSLA;0.8299590000000001;12;0.06916325000000001
2024-08-29;TSLA;0.33241500000000007;8;0.04155187500000001
2024-02-19;NVDA;2.173988;12;0.18116566666666667
2024-05-31;TSLA;-1.9957360000000002;11;-0.18143054545454548
2024-05-08;TSLA;-1.6285350000000003;17;-0.09579617647058825
2024-02-26;AAPL;-0.5534069999999999;16;-0.03458793749999999
2024-08-05;TSLA;-0.7496069999999999;18;-0.041644833333333325
2024-06-17;TSLA;-0.870974;9;-0.0967748888888889
2024-05-15;TSLA;-2.023808;15;-0.13492053333333331
2024-02-27;TSLA;-0.4933829999999999;13;-0.037952538461538454
2024-01-02;TSLA;-0.4127809999999999;22;-0.01876277272727272
2024-02-14;TSLA;-0.915243;17;-0.053837823529411764
2024-12-01;TSLA;1.015039;6;0.16917316666666668
2024-11-27;TSLA;-0.3045769999999999;10;-0.030457699999999987
2024-06-26;NVDA;3.380691;38;0.08896555263157895
2024-11-04;GOOG;0.7464179999999999;13;0.05741676923076922
2024-06-26;TSLA;1.36126;14;0.09723285714285713
2024-12-16;NVDA;0.7350300000000001;15;0.049002000000000004
2024-08-13;TSLA;-1.8208140000000004;13;-0.14006261538461542
2024-05-10;NVDA;2.757514;18;0.15319522222222223
2024-12-26;AAPL;0.8552440000000001;7;0.1221777142857143
2024-09-26;TSLA;0.04741299999999996;9;0.005268111111111107
2024-04-26;NVDA;2.189501;14;0.15639292857142856
2024-07-19;TSLA;-1.199717;9;-0.1333018888888889
2024-06-13;TSLA;1.1401169999999998;19;0.06000615789473683
2024-10-30;NVDA;1.62302;19;0.0854221052631579
2024-09-02;NVDA;1.6794090000000002;12;0.13995075
2024-01-05;TSLA;-0.27309000000000005;14;-0.019506428571428574
2024-07-12;NVDA;1.3505660000000002;18;0.07503144444444446
2024-09-26;GOOG;0.7106319999999999;7;0.10151885714285713
2024-08-30;TSLA;0.2091040000000001;9;0.023233777777777787
2024-07-18;NVDA;2.2302750000000002;28;0.07965267857142858
2024-01-29;TSLA;0.9334520000000001;18;0.05185844444444445
2024-09-10;TSLA;0.22536799999999996;12;0.018780666666666664
2024-05-20;GOOG;1.2625019999999998;8;0.15781274999999997
2024-11-21;TSLA;0.09573499999999996;8;0.011966874999999995
2024-06-04;GOOG;0.6476770000000001;5;0.12953540000000002
2024-12-29;GOOG;0.853005;7;0.12185785714285714
2024-02-03;TSLA;-0.09876600000000002;9;-0.010974000000000003
2024-11-20;GOOG;1.1639410000000001;9;0.1293267777777778
2024-10-15;AAPL;0.602398;11;0.054763454545454546
2024-04-29;BA;0.46354199999999995;2;0.23177099999999998
2024-08-15;GOOG;-1.333407;16;-0.0833379375
2024-03-14;NVDA;2.608987000000001;19;0.13731510526315793
2024-12-11;NVDA;4.2124369999999995;22;0.19147440909090907
2024-02-22;O;0.06625400000000004;2;0.03312700000000002
2024-05-29;TSLA;-2.4163049999999995;16;-0.15101906249999997
2024-08-06;TSLA;0.03708799999999998;11;0.003371636363636362
2024-05-03;NVDA;0.9827980000000001;13;0.07559984615384616
2024-02-04;TSLA;-0.581283;4;-0.14532075
2024-01-12;TSLA;-0.3858269999999998;15;-0.025721799999999986
2024-12-03;TSLA;1.9850370000000002;16;0.12406481250000001
2024-12-24;TSLA;2.384718;15;0.1589812
2024-10-06;TSLA;0.211202;5;0.0422404
2024-08-12;TSLA;-0.12204999999999999;12;-0.010170833333333332
2024-08-14;TSLA;-0.47186;11;-0.042896363636363635
2024-06-09;TSLA;-0.15500299999999992;5;-0.031000599999999982
2024-01-24;TSLA;-2.305655;22;-0.10480249999999999
2024-05-01;GOOG;2.240321;17;0.1317835882352941
2024-09-10;GOOG;1.1568489999999998;17;0.06804994117647058
2024-03-07;TSLA;-1.406775;21;-0.06698928571428572
2024-08-23;TSLA;0.6102029999999999;8;0.07627537499999999
2024-10-15;GOOG;1.536406;12;0.12803383333333332
2024-08-15;NVDA;1.6400609999999998;24;0.06833587499999999
2024-12-10;GOOG;0.7023520000000001;11;0.06385018181818182
2024-07-30;AAPL;0.6939359999999999;15;0.046262399999999995
2024-06-11;TSLA;-2.979588;14;-0.2128277142857143
2024-08-26;NVDA;4.209746;31;0.13579825806451612
2024-12-08;GOOG;-0.351657;5;-0.0703314
2024-12-27;NVDA;1.121276;15;0.07475173333333333
2024-01-17;TSLA;-1.6997579999999999;14;-0.12141128571428571
2024-11-01;GOOG;0.07349399999999999;11;0.006681272727272727
2024-03-14;AAPL;0.6195419999999998;10;0.06195419999999998
2024-11-26;GOOG;0.6560790000000001;8;0.08200987500000001
2024-11-07;TSLA;-0.05975100000000007;12;-0.004979250000000005
2024-11-28;TSLA;-0.05148800000000009;9;-0.005720888888888899
2024-05-31;AAPL;-0.14383200000000007;10;-0.014383200000000007
2024-12-18;TSLA;0.8267709999999999;12;0.06889758333333333
2024-01-17;AAPL;0.5542770000000001;21;0.026394142857142863
2024-01-25;TSLA;-6.8394070000000005;39;-0.17536941025641026
2024-01-25;AAPL;1.9835639999999999;20;0.0991782
2024-01-07;AAPL;-0.51907;4;-0.1297675
2024-01-23;NVDA;4.355132;22;0.19796054545454547
2024-09-30;TSLA;-0.149738;14;-0.01069557142857143
2024-03-18;TSLA;-0.17370799999999992;18;-0.00965044444444444
2024-06-19;AAPL;0.935521;12;0.07796008333333333
2024-12-04;TSLA;-0.73658;6;-0.12276333333333334
2024-04-08;TSLA;-1.714426;20;-0.0857213
2024-12-12;NVDA;2.536241;20;0.12681205
2024-03-15;GOOG;-0.6343120000000001;9;-0.07047911111111112
2024-10-10;GOOG;0.716523;6;0.1194205
2024-12-09;NVDA;0.6549850000000002;20;0.03274925000000001
2024-06-06;TSLA;0.37359899999999996;12;0.031133249999999998
2024-11-23;NVDA;1.8681269999999999;19;0.09832247368421052
2024-12-12;O;-0.015014999999999973;2;-0.007507499999999986
2024-05-07;BA;-1.66795;5;-0.33359
2024-12-25;AAPL;0.5863179999999999;7;0.08375971428571427
2024-10-30;GOOG;2.5963589999999996;20;0.12981795
2024-05-07;TSLA;-1.3567710000000002;18;-0.07537616666666667
2024-10-07;GOOG;-0.8186609999999999;9;-0.09096233333333331
2024-10-02;TSLA;-0.40733500000000006;15;-0.02715566666666667
2024-10-03;TSLA;-0.595763;13;-0.04582792307692308
2024-07-09;TSLA;-0.4309599999999999;13;-0.03315076923076922
2024-07-09;NVDA;2.684298;22;0.12201354545454546
2024-07-20;TSLA;-0.5221250000000001;5;-0.10442500000000002
2024-06-21;TSLA;0.6930510000000001;16;0.043315687500000005
2024-12-12;GOOG;1.433336;11;0.1303032727272727
2024-01-11;NVDA;2.134272;11;0.1940247272727273
2024-09-16;NVDA;1.383861;17;0.08140358823529412
2024-11-19;GOOG;0.11965400000000001;11;0.010877636363636365
2024-11-04;AAPL;0.7354250000000001;13;0.056571153846153854
2024-09-17;GOOG;1.007348;11;0.0915770909090909
2024-10-12;TSLA;-0.560201;6;-0.09336683333333333
2024-02-19;TSLA;0.3169289999999999;15;0.021128599999999994
2024-10-08;TSLA;-0.18642099999999992;15;-0.012428066666666661
2024-10-29;NVDA;2.434262;20;0.12171309999999999
2024-03-28;TSLA;-2.164439;14;-0.1546027857142857
2024-10-15;NVDA;2.4225320000000004;29;0.08353558620689656
2024-07-15;TSLA;0.4885320000000001;13;0.03757938461538462
2024-07-08;TSLA;-0.8948940000000001;19;-0.04709968421052632
2024-12-07;TSLA;0.097771;4;0.02444275
2024-09-19;GOOG;0.300862;13;0.02314323076923077
2024-11-30;NVDA;0.735097;9;0.08167744444444444
2024-03-12;AAPL;-0.09716900000000017;12;-0.008097416666666682
2024-07-23;GOOG;1.4880629999999997;15;0.09920419999999998
2024-11-28;NVDA;2.279866;18;0.12665922222222223
2024-10-02;NVDA;5.714601;26;0.21979234615384616
2024-01-23;TSLA;-1.387526;17;-0.08161917647058824
2024-11-20;TSLA;0.660372;5;0.13207439999999998
2024-12-21;GOOG;0.18271199999999987;6;0.03045199999999998
2024-05-24;TSLA;-0.634727;13;-0.04882515384615385
2024-08-14;GOOG;-2.063258;12;-0.17193816666666664
2024-04-27;TSLA;-0.4219170000000001;17;-0.024818647058823536
2024-10-08;O;0.22164999999999999;1;0.22164999999999999
2024-06-11;GOOG;1.888216;17;0.1110715294117647
2024-01-30;TSLA;0.05350900000000017;22;0.0024322272727272803
2024-09-23;NVDA;2.4987390000000005;18;0.13881883333333336
2024-05-13;GOOG;-0.567568;12;-0.04729733333333333
2024-05-03;TSLA;-0.713183;11;-0.06483481818181819
2024-10-10;NVDA;3.8385;27;0.14216666666666666
2024-09-25;NVDA;1.4013510000000002;13;0.10779623076923078
2024-08-08;GOOG;0.1823849999999999;10;0.01823849999999999
2024-12-26;NVDA;2.777122;16;0.173570125
2024-11-22;NVDA;1.9084980000000002;22;0.0867499090909091
2024-03-17;TSLA;0.06312800000000002;7;0.009018285714285717
2024-08-13;GOOG;-0.9306829999999998;13;-0.07159099999999999
2024-03-19;TSLA;-1.383647;18;-0.07686927777777779
2024-07-30;GOOG;1.1002680000000002;16;0.06876675000000002
2024-08-25;TSLA;0.451354;4;0.1128385
2024-09-24;NVDA;2.960668;22;0.13457581818181819
2024-04-29;GOOG;3.9233700000000002;16;0.24521062500000002
2024-10-11;TSLA;-1.8711300000000002;24;-0.07796375000000001
2024-04-16;TSLA;-4.4826559999999995;18;-0.24903644444444442
2024-11-15;TSLA;-0.18581799999999993;13;-0.014293692307692302
2024-03-13;AAPL;0.29603900000000005;16;0.018502437500000003
2024-01-11;TSLA;-0.19918599999999997;17;-0.011716823529411764
2024-08-19;GOOG;0.359101;7;0.05130014285714286
2024-06-07;TSLA;0.04095999999999994;6;0.006826666666666657
2024-11-05;GOOG;1.8774549999999999;13;0.14441961538461537
2024-08-28;NVDA;4.549396999999999;60;0.07582328333333331
2024-03-20;TSLA;-0.8103849999999999;13;-0.062337307692307685
2024-05-09;TSLA;-1.105529;15;-0.07370193333333333
2024-01-15;TSLA;2.0407659999999996;12;0.1700638333333333
2024-05-13;TSLA;-0.758038;9;-0.08422644444444444
2024-07-10;TSLA;-0.832643;14;-0.0594745
2024-06-19;NVDA;4.882345000000001;24;0.2034310416666667
2024-05-15;NVDA;2.836561;19;0.14929268421052633
2024-03-09;TSLA;-1.044625;9;-0.11606944444444443
2024-04-28;TSLA;0.5928279999999999;13;0.04560215384615384
2024-03-01;TSLA;0.385868;11;0.03507890909090909
2024-05-23;NVDA;13.576378;50;0.27152756
2024-03-05;TSLA;-3.871931;27;-0.14340485185185184
2024-10-17;GOOG;-1.1585509999999999;11;-0.10532281818181817
2024-06-28;AAPL;0.29290799999999984;13;0.022531384615384602
2024-07-07;NVDA;2.138376;16;0.1336485
2024-05-31;GOOG;0.184643;9;0.02051588888888889
2024-09-25;TSLA;-0.21486099999999997;6;-0.035810166666666664
2024-11-05;TSLA;1.17247;13;0.09018999999999999
2024-08-29;GOOG;0.14200199999999996;10;0.014200199999999996
2024-03-20;NVDA;6.111169;43;0.14212020930232558
2024-07-26;TSLA;0.23641999999999996;9;0.026268888888888883
2024-11-08;TSLA;1.737302;14;0.124093
2024-08-17;TSLA;-0.22993;6;-0.038321666666666664
2024-11-20;NVDA;2.7336359999999997;39;0.07009323076923077
2024-11-11;TSLA;1.490211;12;0.12418425
2024-06-18;TSLA;-0.9384169999999997;14;-0.0670297857142857
2024-08-30;O;0.467341;2;0.2336705
2024-06-05;TSLA;-0.7808849999999998;17;-0.04593441176470587
2024-12-17;TSLA;1.677356;15;0.11182373333333334
2024-09-09;AAPL;1.308436;23;0.056888521739130435
2024-10-22;TSLA;-3.70862;15;-0.2472413333333333
2024-02-26;TSLA;-0.2743509999999999;20;-0.013717549999999995
2024-04-29;NVDA;0.8435489999999999;12;0.07029574999999999
2024-02-27;NVDA;5.02339;20;0.2511695
2024-11-13;GOOG;0.27912000000000015;8;0.03489000000000002
2024-03-13;TSLA;-2.8821760000000003;24;-0.12009066666666668
2024-05-20;TSLA;-2.775411;18;-0.1541895
2024-05-30;TSLA;-0.17864399999999997;13;-0.013741846153846151
2024-06-03;TSLA;-1.069359;10;-0.1069359
2024-02-17;TSLA;-0.07281300000000002;3;-0.024271000000000004
2024-05-06;TSLA;0.1008969999999999;16;0.006306062499999994
2024-10-02;GOOG;0.15175600000000006;11;0.013796000000000004
2024-12-17;NVDA;1.410031;27;0.05222337037037037
2024-03-02;TSLA;0.4164790000000001;10;0.04164790000000001
2024-02-22;BA;-0.5941080000000001;3;-0.19803600000000002
2024-08-03;TSLA;0.616793;10;0.061679300000000006
2024-12-20;NVDA;0.9806330000000001;12;0.08171941666666667
2024-03-06;TSLA;-2.0558629999999996;20;-0.10279314999999997
2024-04-02;TSLA;-2.2334009999999997;20;-0.11167004999999999
2024-09-23;GOOG;1.168855;5;0.233771
2024-02-15;TSLA;-0.1734460000000001;14;-0.012389000000000008
2024-12-07;GOOG;0.6602129999999999;4;0.16505324999999998
2024-11-07;NVDA;2.876016;24;0.119834
2024-04-04;AAPL;1.022532;8;0.1278165
2024-05-19;TSLA;0.07509800000000005;5;0.015019600000000011
2024-08-07;TSLA;0.746401;10;0.0746401
2024-05-02;TSLA;-2.473151;13;-0.19024238461538462
2024-11-06;TSLA;2.74266;15;0.18284399999999998
2024-10-01;GOOG;0.05039199999999999;12;0.004199333333333333
2024-09-29;NVDA;0.46696099999999996;10;0.0466961
2024-12-31;TSLA;0.7288030000000001;12;0.06073358333333334
2024-04-06;TSLA;-1.4505;12;-0.120875
2024-10-24;GOOG;0.279796;9;0.031088444444444443
2024-03-17;NVDA;1.296885;16;0.0810553125
2024-08-14;NVDA;0.837807;13;0.0644466923076923
2024-11-12;TSLA;-0.9927220000000001;18;-0.055151222222222226
2024-04-30;GOOG;1.0293860000000001;11;0.09358054545454547
2024-11-11;NVDA;0.649077;16;0.0405673125
2024-02-26;NVDA;2.8215440000000003;24;0.11756433333333334
2024-09-06;TSLA;-0.685392;9;-0.07615466666666666
2024-01-03;TSLA;0.1915249999999998;19;0.010080263157894726
2024-02-12;TSLA;-2.343007;20;-0.11715035
2024-04-15;GOOG;0.340746;7;0.048678
2024-08-08;TSLA;-0.42242499999999994;6;-0.07040416666666666
2024-10-21;GOOG;0.638703;5;0.1277406
2024-10-14;GOOG;0.701168;5;0.1402336
2024-03-01;NVDA;5.519821;29;0.1903386551724138
2024-09-18;TSLA;-0.47639600000000004;5;-0.09527920000000001
2024-10-08;GOOG;0.7562430000000001;11;0.06874936363636365
2024-10-16;NVDA;3.744375;31;0.12078629032258063
2024-08-26;TSLA;0.24117599999999997;5;0.04823519999999999
