ticker,date,avg_sentiment,avg_relevance,weighted_sentiment
TSLA,20240316,0.09171219444444442,0.3361975555555556,0.1213539948838778
GOOG,20240316,0.019069714285714284,0.17289714285714286,-0.06273509808060945
NVDA,20240316,0.1912566666666667,0.19778358333333337,0.22559570785576652
AAPL,20240316,0.12429019999999999,0.17363420000000002,0.09025427536625849
TSLA,20240317,0.03142433333333333,0.15537211111111116,0.02891094523005343
GOOG,20240317,0.040578,0.102209,0.04672521345478383
NVDA,20240317,0.160218,0.1884206,0.1449697829377467
AAPL,20240317,0.360411,0.330876,0.360411
TSLA,20240318,0.08144315584415586,0.24109519480519487,0.10244352627883689
GOOG,20240318,0.05770366666666667,0.09671386666666666,0.0784559946246936
NVDA,20240318,0.13770845454545455,0.3064564545454545,0.2144585435627663
AAPL,20240318,0.14118,0.21542179999999997,0.14471592284717705
TSLA,20240319,0.08288513888888888,0.24040401388888893,0.10155103441717817
NVDA,20240319,0.17087473913043483,0.2489610869565218,0.2254047034759229
GOOG,20240319,0.08562019999999998,0.1824291333333333,0.06768749499294156
AAPL,20240319,0.16311344444444448,0.25708044444444444,0.2831420144351703
TSLA,20240320,0.12531437499999998,0.1516174044117647,0.08975170310471399
NVDA,20240320,0.17079908333333335,0.3041833333333333,0.2824235331713331
AAPL,20240320,-0.034670000000000006,0.28471783333333334,-0.06931281339185522
GOOG,20240320,0.037714333333333336,0.14363933333333334,0.130406785253807
TSLA,20240321,0.07243376923076922,0.20356886538461538,0.11415325814624629
NVDA,20240321,0.15438399999999997,0.18272199999999997,0.21137959241288226
AAPL,20240321,0.061379818181818174,0.21550909090909087,0.10604497288492364
GOOG,20240321,0.10641311111111112,0.1250038888888889,0.09830373229543969
GOOG,20240323,-0.09796979999999998,0.1800094,-0.14777982813897494
NVDA,20240323,0.11419224999999998,0.173226,0.11869590799014006
TSLA,20240323,0.061165636363636366,0.21898063636363635,0.04826892868194655
AAPL,20240323,0.291653,0.548363,0.291653
BA,20240324,-0.04762133333333333,0.11202533333333332,-0.11181370046061012
TSLA,20240325,0.09062621666666668,0.3366913499999999,0.15938871622763698
NVDA,20240325,0.14366092857142856,0.13419935714285716,0.20141954799708964
GOOG,20240325,0.033679,0.08767100000000001,0.04358274254232951
AAPL,20240325,0.10719433333333335,0.1474236666666667,0.13088463599693398
TSLA,20240326,0.1028590806451613,0.3016235322580645,0.1611362405892755
GOOG,20240326,0.06838533333333334,0.06904255555555555,0.06614216722697594
NVDA,20240326,0.12960239999999998,0.14385900000000001,0.16902944249994786
AAPL,20240326,0.16840300000000002,0.12392874999999999,0.21735059231009757
TSLA,20240327,0.07737203921568629,0.25762505882352943,0.11812778485933122
AAPL,20240327,0.054311714285714296,0.23208385714285715,-0.03732875400455621
GOOG,20240327,0.06833966666666667,0.13145216666666668,0.1320669866028581
NVDA,20240327,0.18940377777777778,0.27806077777777777,0.26277374154491406
BA,20240328,0.08374,0.125953,0.08374
TSLA,20240329,0.04382046153846154,0.35646788461538453,0.05753871813147479
GOOG,20240329,0.23254950000000002,0.1019205,0.2170887882467217
NVDA,20240329,0.14453375,0.13696650000000002,0.1299388201932589
AAPL,20240329,0.1718685,0.18600499999999998,0.14041292279508616
BA,20240330,-0.167614,0.207571,-0.167614
BA,20240401,-0.059173,0.024622,-0.059173
BA,20240402,-0.115342,0.15347,-0.115342
BA,20240403,0.006846,0.036587,0.0068460000000000005
TSLA,20240404,0.05449510126582277,0.3067487721518987,0.045600534496027
GOOG,20240404,0.0696882105263158,0.16197647368421053,0.06934302358497157
NVDA,20240404,0.11172925,0.12276941666666664,0.08255810803179131
AAPL,20240404,0.040535499999999995,0.20972375,0.06004875093784085
TSLA,20240405,-0.00451436363636364,0.3444951688311687,-0.014005753030257575
GOOG,20240405,-0.051067571428571434,0.08629385714285716,-0.09392372171997013
NVDA,20240405,0.129949,0.18952325,0.13587938038604763
AAPL,20240405,0.15811250000000002,0.23830133333333334,0.28737786404748045
BA,20240406,0.134282,0.560594,0.134282
BA,20240408,-0.03493275,0.21316200000000002,-0.040178771615015804
TSLA,20240410,0.039769028169014085,0.26131036619718306,0.0407501218688952
NVDA,20240410,0.08992404999999999,0.21869325000000006,0.08493730496140141
AAPL,20240410,0.059149799999999995,0.16154380000000002,0.06610984640945675
GOOG,20240410,0.08416854545454545,0.15220654545454546,0.145906480827488
TSLA,20240411,0.10344439534883722,0.31021339534883713,0.15838091288277475
GOOG,20240411,0.03874925,0.08466025,0.028829846958873834
NVDA,20240411,0.174617,0.1439708333333333,0.18628053888113916
AAPL,20240411,0.13946425,0.2218245,0.109003976838672
TSLA,20240412,0.08636322807017544,0.24994307017543863,0.13150218503933
GOOG,20240412,0.00673314285714286,0.05978957142857143,-0.041905267860854856
NVDA,20240412,0.14024350000000002,0.168035,0.13440369108816616
AAPL,20240412,0.02924416666666667,0.2421645,0.021197173616143847
TSLA,20240413,0.05242016129032259,0.32079067741935485,0.03039889495059133
GOOG,20240413,-0.06181633333333333,0.104529,-0.08962652560852331
NVDA,20240413,0.177652,0.070105,0.177652
BA,20240414,0.12483533333333334,0.06622266666666667,0.1265789488141019
BA,20240415,0.122867,0.102833,0.13728012013653204
NVDA,20240416,0.13812076923076924,0.1375493846153846,0.1383648059119466
TSLA,20240416,-0.013640858823529417,0.3110617294117647,-0.03472890105784565
GOOG,20240416,0.029304,0.0780145,0.026353566319936253
AAPL,20240416,0.221113,0.151355,0.34010979174787753
BA,20240417,0.029042000000000002,0.159583,-0.09577264676187314
BA,20240418,-0.003359999999999995,0.0325615,0.01972413938239947
NVDA,20240419,0.01617733333333334,0.187275,-0.0024219980008009646
TSLA,20240419,-0.013701223880597021,0.3059470149253732,-0.06251562331283587
GOOG,20240419,0.01198809090909091,0.09000372727272726,0.0025450768937852067
AAPL,20240419,-0.035623375,0.15042525,0.005418704929026209
TSLA,20240420,0.009248279069767447,0.33938100000000004,-0.02337018103519931
NVDA,20240420,0.11757569999999999,0.1969749,0.16546452908720852
GOOG,20240420,0.0501485,0.0729085,0.04789852098177853
AAPL,20240420,0.042769,0.095138,0.042769
BA,20240421,0.028382,0.04265133333333334,0.014607550275880395
TSLA,20240422,-0.007953384615384614,0.3258864957264957,-0.013432789901837766
NVDA,20240422,0.10085670833333334,0.17922708333333337,0.10862647600623042
GOOG,20240422,0.06000704999999999,0.07218055,0.04802387976955011
AAPL,20240422,0.0399644,0.2074671,0.045785278611885936
BA,20240423,-0.015478,0.125158,0.009680433199102997
NVDA,20240424,0.09220886206896552,0.16156700000000002,0.14624972834137562
TSLA,20240424,0.11760504347826088,0.3641789275362317,0.1418994544748191
GOOG,20240424,0.02354545454545455,0.07196163636363637,0.0223142320567272
AAPL,20240424,0.031568,0.1536267142857143,-0.02563410826614046
BA,20240425,-0.04051683333333333,0.16672566666666666,-0.029852179647404827
BA,20240426,-0.0156665,0.052101499999999995,-0.03226520091552067
BA,20240427,-0.176479,0.096671,-0.176479
BA,20240429,0.099673,0.024199,0.099673
BA,20240430,0.1114835,0.046562,0.11351188988875048
BA,20240501,0.132844,0.122894,0.132844
BA,20240503,-0.002162,0.096412,-0.002162
TSLA,20240506,0.07698599999999998,0.27991606779661016,0.09968411139907069
NVDA,20240506,0.10603242857142858,0.09983614285714286,0.08082025193137898
AAPL,20240506,0.11857523076923074,0.23080915384615386,0.16860908740287928
GOOG,20240506,0.10404328571428571,0.06780699999999999,0.06723204155913108
TSLA,20240507,0.04149046296296297,0.2941995740740741,0.08212598070313443
NVDA,20240507,0.04235742857142858,0.11874828571428571,-0.016987864604361205
AAPL,20240507,0.059664333333333326,0.26620516666666666,0.07403222705043917
GOOG,20240507,0.09694749999999999,0.05271875,0.10621372867812684
GOOG,20240509,0.06686722222222222,0.13118955555555553,0.07839023479511413
TSLA,20240509,0.0019820535714285695,0.2976977142857143,0.019495788799904403
NVDA,20240509,0.12607028571428572,0.16448828571428573,0.11409071592766486
AAPL,20240509,-0.005451249999999998,0.13725074999999998,-0.07584345286091333
NVDA,20240511,0.03821375,0.253552,0.032581222906938226
TSLA,20240511,-0.015661,0.26489782608695644,-0.05905546578500328
AAPL,20240511,0.05781,0.138997,0.05781
TSLA,20240512,0.02020703571428572,0.2036548571428572,0.07034940953584636
GOOG,20240512,0.035895,0.10345700000000001,0.014226170231754898
NVDA,20240512,0.1666736666666667,0.14995,0.15878816830054462
AAPL,20240512,0.10386733333333333,0.19669633333333336,0.09622940583878023
GOOG,20240513,0.07966200000000001,0.13935722222222222,0.15138589304545075
NVDA,20240513,0.15853663636363635,0.1811411818181818,0.20675332687110456
AAPL,20240513,0.1040208,0.21250560000000002,0.11204519615671304
TSLA,20240513,0.05431196296296296,0.2450280185185187,0.09035784157163275
TSLA,20240514,0.05170615094339623,0.2199672641509434,0.04667556012142459
NVDA,20240514,0.08992028571428572,0.18065585714285712,0.13776891089134752
GOOG,20240514,0.067412125,0.1356575,0.11298540859148962
AAPL,20240514,0.04263271428571429,0.1575072857142857,0.04221272120836134
NVDA,20240515,0.13586716666666668,0.15699408333333334,0.09021339537158779
AAPL,20240515,-0.03960899999999999,0.16605019999999998,-0.10799433515045448
TSLA,20240515,0.06412750877192983,0.23928810526315786,0.1067727814642732
GOOG,20240515,0.0938312,0.1325415,0.15160958777967656
TSLA,20240516,0.05971904878048779,0.19935702439024394,0.07074225735847366
NVDA,20240516,0.1660807142857143,0.21418399999999999,0.1507904110704548
GOOG,20240516,0.03337357142857143,0.07948071428571428,0.024472327576321295
AAPL,20240516,-0.023120250000000002,0.16396924999999998,-0.06516234076511297
TSLA,20240517,0.05627983333333333,0.27599858333333327,0.07365344793985963
GOOG,20240517,0.13652114285714284,0.07733585714285714,0.11836472478853834
NVDA,20240517,0.12436377777777777,0.116261,0.12086644831313452
AAPL,20240517,0.14529,0.0974456,0.14330910624799892
O,20240517,0.076351,0.456884,0.076351
TSLA,20240518,0.1354618,0.26379435000000007,0.20173634199633156
GOOG,20240518,0.07652925,0.21261225,0.06678389508012825
NVDA,20240518,0.332077,0.363147,0.332077
AAPL,20240518,0.065324,0.124164,0.065324
TSLA,20240519,0.057988,0.28214348000000006,0.03798918991670478
AAPL,20240519,0.1470465,0.24475125,0.1581345306459109
GOOG,20240519,0.12755933333333333,0.10281633333333333,0.12242351672399653
NVDA,20240519,0.19837116666666668,0.23212833333333335,0.24247297385138966
TSLA,20240520,0.060042627118644075,0.26977061016949155,0.06398831421604519
GOOG,20240520,0.10451677777777779,0.10779388888888888,0.166432122344598
NVDA,20240520,0.16568746153846153,0.21621407692307695,0.19864746295178246
AAPL,20240520,0.10185744444444444,0.19945144444444443,0.2633639334936992
TSLA,20240521,0.09499017999999998,0.29234976,0.13717114995620316
GOOG,20240521,0.0599184,0.0867138,0.08849012635128434
NVDA,20240521,0.13114485714285712,0.23508971428571426,0.16871019112035043
AAPL,20240521,0.070880125,0.1347745,0.12093741434024985
BA,20240522,-0.040786,0.123908,-0.040786
TSLA,20240524,0.08785063793103447,0.22661956896551724,0.10275699355124625
NVDA,20240524,0.1882762222222222,0.2665862777777777,0.22570870995923148
GOOG,20240524,0.04995636363636364,0.08013609090909092,0.042283131219958775
AAPL,20240524,0.1683356666666667,0.1678165,0.17873145798436585
TSLA,20240525,0.10661805000000005,0.20993195,0.1896416440472734
GOOG,20240525,0.10408666666666666,0.06728033333333333,0.10630345891072678
NVDA,20240525,0.21991650000000001,0.422097,0.30086965638348534
NVDA,20240528,0.19572166666666668,0.46398100000000003,0.27357376482729534
AAPL,20240528,0.15364266666666668,0.2733831666666667,0.21772869309375908
TSLA,20240528,0.09157534782608698,0.25204032608695653,0.11457496499300708
GOOG,20240528,0.049959500000000004,0.1038385,0.05201643187738652
BA,20240529,0.208733,0.0653695,0.18181262999564018
TSLA,20240530,0.07581331372549019,0.24204498039215683,0.11871511498753998
GOOG,20240530,-0.07119488888888889,0.15779577777777776,-0.2785557883952676
NVDA,20240530,0.1832347272727273,0.25447363636363635,0.3164056472293969
AAPL,20240530,0.11740466666666667,0.24761733333333336,0.27284394321210687
NVDA,20240531,0.12989925,0.2801895833333334,0.2559628280336974
TSLA,20240531,0.04408183673469388,0.26965267346938776,0.021668512432887022
GOOG,20240531,0.1002416,0.103768,0.09482389813044485
AAPL,20240531,0.10601666666666666,0.118338,0.1164669111837843
TSLA,20240603,0.03947344736842105,0.2309764736842105,0.04860456203206388
NVDA,20240603,0.13139463636363635,0.2635702727272728,0.18183851510602828
GOOG,20240603,0.0896625,0.16106625,0.08788640347527803
AAPL,20240603,0.05117,0.025139,0.05117000000000001
GOOG,20240604,0.029439461538461546,0.08671400000000001,0.08257278552394164
NVDA,20240604,0.0882557,0.25688900000000003,0.1064546625754703
TSLA,20240604,0.04395811627906976,0.3139588604651162,0.058042070677161
AAPL,20240604,0.11400779999999999,0.1250724,0.12506511535558607
NVDA,20240605,0.13372845833333333,0.3402598333333333,0.22105734567957622
TSLA,20240605,0.0739875789473684,0.3276020701754387,0.1026905266413285
GOOG,20240605,0.11336133333333333,0.111551,0.12933632522045221
AAPL,20240605,0.176605,0.183554,0.23306660305550408
TSLA,20240606,0.07389229629629629,0.24066224074074077,0.14172258141366242
NVDA,20240606,0.13684616666666666,0.21272688888888885,0.19174974404452869
GOOG,20240606,0.06566229999999999,0.0859094,0.04894474700556633
AAPL,20240606,0.15651783333333336,0.14224883333333335,0.19189600536501178
BA,20240607,0.382004,0.032382,0.382004
NVDA,20240608,0.15658939999999996,0.091786,0.20967486360447127
TSLA,20240608,0.11783112903225805,0.2739935806451613,0.15424461154717423
GOOG,20240608,0.04192,0.0467275,0.017040723342785297
AAPL,20240608,0.417944,0.175433,0.417944
TSLA,20240611,0.03876779365079363,0.2483758730158729,0.0648386796126966
GOOG,20240611,0.026891599999999998,0.114299,0.03718701658369714
NVDA,20240611,0.09066335714285713,0.1551487857142857,0.14811817569448313
AAPL,20240611,0.13812438461538462,0.41700692307692305,0.2159585713657217
TSLA,20240612,0.04686648717948718,0.28339026923076915,0.09659029794619099
GOOG,20240612,0.040167636363636364,0.09088927272727274,0.0640081149050493
NVDA,20240612,0.08031153333333332,0.1690598666666667,0.1364979283318966
AAPL,20240612,0.07699800000000001,0.3827065,0.0698689061343353
TSLA,20240613,0.1001880113636364,0.35560538636363637,0.13791592838435507
NVDA,20240613,0.06307555000000001,0.1820922,0.09218425871536506
GOOG,20240613,-0.041187166666666664,0.07608933333333333,-0.046684586086310834
AAPL,20240613,0.12385825,0.28943775,0.17323936034864146
BA,20240614,0.0282735,0.052071,0.030829748890937377
BA,20240615,-0.031914,0.1623325,-0.038942309361957715
TSLA,20240616,0.054617045454545446,0.1994755909090909,0.03503218592659892
GOOG,20240616,0.106695,0.09579533333333333,0.12429309359537348
AAPL,20240616,0.1765645,0.42044799999999993,0.24075027235115878
NVDA,20240616,0.091424,0.11618475,0.11452765087931074
BA,20240618,0.049927,0.051999,0.049927
TSLA,20240619,0.06119157692307693,0.24346457692307694,0.05612378226764625
NVDA,20240619,0.272064,0.4258305,0.3418189438356341
GOOG,20240619,0.05157900000000001,0.12364933333333333,0.04433920085834134
AAPL,20240619,0.055824,0.094783,0.07506729839739194
TSLA,20240620,0.09690337209302326,0.19284295348837213,0.11685951632072705
NVDA,20240620,0.1282505,0.2821499166666667,0.18931052272152002
GOOG,20240620,0.10054500000000001,0.09904416666666666,0.17685438795571
AAPL,20240620,0.04478283333333333,0.13354566666666667,0.051849121189505715
GOOG,20240623,-0.026079200000000004,0.0617762,-0.011860016388188326
NVDA,20240623,0.2267524,0.33635669999999995,0.2906201619905297
TSLA,20240623,0.027531749999999997,0.1437937916666667,0.04968519439034659
AAPL,20240623,0.229231,0.23018,0.3290672098531584
BA,20240625,-0.258337,0.08398,-0.258337
TSLA,20240627,0.07365038095238094,0.24366647619047613,0.0735122778606823
NVDA,20240627,0.10594883333333333,0.2399636666666667,0.1772198259437887
GOOG,20240627,-0.02575933333333334,0.2356135,-0.19986531695340037
