symbol,date,open,high,low,close,volume,adjclose,dividends
AAPL,2024-03-11 00:00:00+00:00,172.94000244140625,174.3800048828125,172.0500030517578,172.75,60139500,171.93814086914062,0.0
AAPL,2024-03-12 00:00:00+00:00,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,59825400,172.41587829589844,0.0
AAPL,2024-03-13 00:00:00+00:00,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,52488700,170.3257598876953,0.0
AAPL,2024-03-14 00:00:00+00:00,172.91000366210938,174.30999755859375,172.0500030517578,173.0,72913500,172.1869659423828,0.0
AAPL,2024-03-15 00:00:00+00:00,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,121664700,171.80873107910156,0.0
AAPL,2024-03-18 00:00:00+00:00,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,75604200,172.90357971191406,0.0
AAPL,2024-03-19 00:00:00+00:00,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,55215200,175.2524871826172,0.0
AAPL,2024-03-20 00:00:00+00:00,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,53423100,177.83030700683594,0.0
AAPL,2024-03-21 00:00:00+00:00,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300,170.56460571289062,0.0
AAPL,2024-03-22 00:00:00+00:00,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,71106600,171.47035217285156,0.0
AAPL,2024-03-25 00:00:00+00:00,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,54288300,170.0470733642578,0.0
AAPL,2024-03-26 00:00:00+00:00,170.0,171.4199981689453,169.5800018310547,169.7100067138672,57388400,168.9124298095703,0.0
AAPL,2024-03-27 00:00:00+00:00,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,60273300,172.49551391601562,0.0
AAPL,2024-03-28 00:00:00+00:00,171.75,172.22999572753906,170.50999450683594,171.47999572753906,65672700,170.67410278320312,0.0
AAPL,2024-04-01 00:00:00+00:00,171.19000244140625,171.25,169.47999572753906,170.02999877929688,46240500,169.2309112548828,0.0
AAPL,2024-04-02 00:00:00+00:00,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,49329500,168.04649353027344,0.0
AAPL,2024-04-03 00:00:00+00:00,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,47691700,168.85269165039062,0.0
AAPL,2024-04-04 00:00:00+00:00,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,53704400,168.026611328125,0.0
AAPL,2024-04-05 00:00:00+00:00,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,42055200,168.78302001953125,0.0
AAPL,2024-04-08 00:00:00+00:00,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,37425500,167.65834045410156,0.0
AAPL,2024-04-09 00:00:00+00:00,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,42451200,168.87261962890625,0.0
AAPL,2024-04-10 00:00:00+00:00,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,49709300,166.9915008544922,0.0
AAPL,2024-04-11 00:00:00+00:00,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,91070300,174.2173614501953,0.0
AAPL,2024-04-12 00:00:00+00:00,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,101593300,175.7202911376953,0.0
AAPL,2024-04-15 00:00:00+00:00,175.36000061035156,176.6300048828125,172.5,172.69000244140625,73531800,171.87840270996094,0.0
AAPL,2024-04-16 00:00:00+00:00,171.75,173.75999450683594,168.27000427246094,169.3800048828125,73711200,168.58399963378906,0.0
AAPL,2024-04-17 00:00:00+00:00,169.61000061035156,170.64999389648438,168.0,168.0,50901200,167.21046447753906,0.0
AAPL,2024-04-18 00:00:00+00:00,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,43122900,166.2549591064453,0.0
AAPL,2024-04-19 00:00:00+00:00,166.2100067138672,166.39999389648438,164.0800018310547,165.0,67772100,164.2245635986328,0.0
AAPL,2024-04-22 00:00:00+00:00,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,48116400,165.06060791015625,0.0
AAPL,2024-04-23 00:00:00+00:00,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,49537800,166.11563110351562,0.0
AAPL,2024-04-24 00:00:00+00:00,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,48251800,168.22567749023438,0.0
AAPL,2024-04-25 00:00:00+00:00,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,50558300,169.09158325195312,0.0
AAPL,2024-04-26 00:00:00+00:00,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,44838400,168.5043487548828,0.0
AAPL,2024-04-29 00:00:00+00:00,173.3699951171875,176.02999877929688,173.10000610351562,173.5,68169400,172.68460083007812,0.0
AAPL,2024-04-30 00:00:00+00:00,173.3300018310547,174.99000549316406,170.0,170.3300018310547,65934800,169.5294952392578,0.0
AAPL,2024-05-01 00:00:00+00:00,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,50383100,168.5043487548828,0.0
AAPL,2024-05-02 00:00:00+00:00,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,94214900,172.21682739257812,0.0
AAPL,2024-05-03 00:00:00+00:00,186.64999389648438,187.0,182.66000366210938,183.3800048828125,163224100,182.51817321777344,0.0
AAPL,2024-05-06 00:00:00+00:00,182.35000610351562,184.1999969482422,180.4199981689453,181.7100067138672,78569700,180.8560333251953,0.0
AAPL,2024-05-07 00:00:00+00:00,183.4499969482422,184.89999389648438,181.32000732421875,182.39999389648438,77305800,181.5427703857422,0.0
AAPL,2024-05-08 00:00:00+00:00,182.85000610351562,183.07000732421875,181.4499969482422,182.74000549316406,45057100,181.88119506835938,0.0
AAPL,2024-05-09 00:00:00+00:00,182.55999755859375,184.66000366210938,182.11000061035156,184.57000732421875,48983000,183.7025909423828,0.0
AAPL,2024-05-10 00:00:00+00:00,184.89999389648438,185.08999633789062,182.1300048828125,183.0500030517578,50759500,182.43685913085938,0.25
AAPL,2024-05-13 00:00:00+00:00,185.44000244140625,187.10000610351562,184.6199951171875,186.27999877929688,72044800,185.65602111816406,0.0
AAPL,2024-05-14 00:00:00+00:00,187.50999450683594,188.3000030517578,186.2899932861328,187.42999267578125,52393600,186.80215454101562,0.0
AAPL,2024-05-15 00:00:00+00:00,187.91000366210938,190.64999389648438,187.3699951171875,189.72000122070312,70400000,189.0845184326172,0.0
AAPL,2024-05-16 00:00:00+00:00,190.47000122070312,191.10000610351562,189.66000366210938,189.83999633789062,52845200,189.2041015625,0.0
AAPL,2024-05-17 00:00:00+00:00,189.50999450683594,190.80999755859375,189.17999267578125,189.8699951171875,41282900,189.23399353027344,0.0
AAPL,2024-05-20 00:00:00+00:00,189.3300018310547,191.9199981689453,189.00999450683594,191.0399932861328,44361300,190.40008544921875,0.0
AAPL,2024-05-21 00:00:00+00:00,191.08999633789062,192.72999572753906,190.9199981689453,192.35000610351562,42309400,191.70570373535156,0.0
AAPL,2024-05-22 00:00:00+00:00,192.27000427246094,192.82000732421875,190.27000427246094,190.89999389648438,34648500,190.2605438232422,0.0
AAPL,2024-05-23 00:00:00+00:00,190.97999572753906,191.0,186.6300048828125,186.8800048828125,51005900,186.2540283203125,0.0
AAPL,2024-05-24 00:00:00+00:00,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753906,36294600,189.3436279296875,0.0
AAPL,2024-05-28 00:00:00+00:00,191.50999450683594,193.0,189.10000610351562,189.99000549316406,52280100,189.3535919189453,0.0
AAPL,2024-05-29 00:00:00+00:00,189.61000061035156,192.25,189.50999450683594,190.2899932861328,53068000,189.65260314941406,0.0
AAPL,2024-05-30 00:00:00+00:00,190.75999450683594,192.17999267578125,190.6300048828125,191.2899932861328,49947900,190.6492462158203,0.0
AAPL,2024-05-31 00:00:00+00:00,191.44000244140625,192.57000732421875,189.91000366210938,192.25,75158300,191.6060333251953,0.0
AAPL,2024-06-03 00:00:00+00:00,192.89999389648438,194.99000549316406,192.52000427246094,194.02999877929688,50080500,193.38006591796875,0.0
AAPL,2024-06-04 00:00:00+00:00,194.63999938964844,195.32000732421875,193.02999877929688,194.35000610351562,47471400,193.69898986816406,0.0
AAPL,2024-06-05 00:00:00+00:00,195.39999389648438,196.89999389648438,194.8699951171875,195.8699951171875,54156800,195.21389770507812,0.0
AAPL,2024-06-06 00:00:00+00:00,195.69000244140625,196.5,194.1699981689453,194.47999572753906,41181800,193.82855224609375,0.0
AAPL,2024-06-07 00:00:00+00:00,194.64999389648438,196.94000244140625,194.13999938964844,196.88999938964844,53103900,196.23048400878906,0.0
AAPL,2024-06-10 00:00:00+00:00,196.89999389648438,197.3000030517578,192.14999389648438,193.1199951171875,97262100,192.4730987548828,0.0
AAPL,2024-06-11 00:00:00+00:00,193.64999389648438,207.16000366210938,193.6300048828125,207.14999389648438,172373300,206.45611572265625,0.0
AAPL,2024-06-12 00:00:00+00:00,207.3699951171875,220.1999969482422,206.89999389648438,213.07000732421875,198134300,212.35630798339844,0.0
AAPL,2024-06-13 00:00:00+00:00,214.74000549316406,216.75,211.60000610351562,214.24000549316406,97862700,213.52236938476562,0.0
AAPL,2024-06-14 00:00:00+00:00,213.85000610351562,215.1699981689453,211.3000030517578,212.49000549316406,70122700,211.77822875976562,0.0
AAPL,2024-06-17 00:00:00+00:00,213.3699951171875,218.9499969482422,212.72000122070312,216.6699981689453,93728300,215.94422912597656,0.0
AAPL,2024-06-18 00:00:00+00:00,217.58999633789062,218.6300048828125,213.0,214.2899932861328,79943300,213.5721893310547,0.0
AAPL,2024-06-20 00:00:00+00:00,213.92999267578125,214.24000549316406,208.85000610351562,209.67999267578125,86172500,208.97763061523438,0.0
AAPL,2024-06-21 00:00:00+00:00,210.38999938964844,211.88999938964844,207.11000061035156,207.49000549316406,246421400,206.7949981689453,0.0
AAPL,2024-06-24 00:00:00+00:00,207.72000122070312,212.6999969482422,206.58999633789062,208.13999938964844,80727000,207.44281005859375,0.0
AAPL,2024-06-25 00:00:00+00:00,209.14999389648438,211.3800048828125,208.61000061035156,209.07000732421875,56713900,208.36968994140625,0.0
AAPL,2024-06-26 00:00:00+00:00,211.5,214.86000061035156,210.63999938964844,213.25,66213200,212.5356903076172,0.0
AAPL,2024-06-27 00:00:00+00:00,214.69000244140625,215.74000549316406,212.35000610351562,214.10000610351562,49772700,213.3828582763672,0.0
AAPL,2024-06-28 00:00:00+00:00,215.77000427246094,216.07000732421875,210.3000030517578,210.6199951171875,82542700,209.91448974609375,0.0
AAPL,2024-07-01 00:00:00+00:00,212.08999633789062,217.50999450683594,211.9199981689453,216.75,60402900,216.02395629882812,0.0
AAPL,2024-07-02 00:00:00+00:00,216.14999389648438,220.3800048828125,215.10000610351562,220.27000427246094,58046200,219.5321807861328,0.0
AAPL,2024-07-03 00:00:00+00:00,220.0,221.5500030517578,219.02999877929688,221.5500030517578,37369800,220.80789184570312,0.0
AAPL,2024-07-05 00:00:00+00:00,221.64999389648438,226.4499969482422,221.64999389648438,226.33999633789062,60412400,225.5818328857422,0.0
AAPL,2024-07-08 00:00:00+00:00,227.08999633789062,227.85000610351562,223.25,227.82000732421875,59085900,227.056884765625,0.0
AAPL,2024-07-09 00:00:00+00:00,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,48076100,227.9139862060547,0.0
AAPL,2024-07-10 00:00:00+00:00,229.3000030517578,233.0800018310547,229.25,232.97999572753906,62627700,232.19960021972656,0.0
AAPL,2024-07-11 00:00:00+00:00,231.38999938964844,232.38999938964844,225.77000427246094,227.57000732421875,64710600,226.80772399902344,0.0
AAPL,2024-07-12 00:00:00+00:00,228.9199981689453,232.63999938964844,228.67999267578125,230.5399932861328,53046500,229.76776123046875,0.0
AAPL,2024-07-15 00:00:00+00:00,236.47999572753906,237.22999572753906,233.08999633789062,234.39999389648438,62631300,233.61483764648438,0.0
AAPL,2024-07-16 00:00:00+00:00,235.0,236.27000427246094,232.3300018310547,234.82000732421875,43234300,234.03343200683594,0.0
AAPL,2024-07-17 00:00:00+00:00,229.4499969482422,231.4600067138672,226.63999938964844,228.8800048828125,57345900,228.1133270263672,0.0
AAPL,2024-07-18 00:00:00+00:00,230.27999877929688,230.44000244140625,222.27000427246094,224.17999267578125,66034600,223.42906188964844,0.0
AAPL,2024-07-19 00:00:00+00:00,224.82000732421875,226.8000030517578,223.27999877929688,224.30999755859375,49151500,223.5586395263672,0.0
AAPL,2024-07-22 00:00:00+00:00,227.00999450683594,227.77999877929688,223.08999633789062,223.9600067138672,48201800,223.20980834960938,0.0
AAPL,2024-07-23 00:00:00+00:00,224.3699951171875,226.94000244140625,222.67999267578125,225.00999450683594,39960300,224.2563018798828,0.0
AAPL,2024-07-24 00:00:00+00:00,224.0,224.8000030517578,217.1300048828125,218.5399932861328,61777600,217.80795288085938,0.0
AAPL,2024-07-25 00:00:00+00:00,218.92999267578125,220.85000610351562,214.6199951171875,217.49000549316406,51391200,216.76148986816406,0.0
AAPL,2024-07-26 00:00:00+00:00,218.6999969482422,219.49000549316406,216.00999450683594,217.9600067138672,41601300,217.2299041748047,0.0
AAPL,2024-07-29 00:00:00+00:00,216.9600067138672,219.3000030517578,215.75,218.24000549316406,36311800,217.50897216796875,0.0
AAPL,2024-07-30 00:00:00+00:00,219.19000244140625,220.3300018310547,216.1199951171875,218.8000030517578,41643800,218.06710815429688,0.0
AAPL,2024-07-31 00:00:00+00:00,221.44000244140625,223.82000732421875,220.6300048828125,222.0800018310547,50036300,221.3361053466797,0.0
AAPL,2024-08-01 00:00:00+00:00,224.3699951171875,224.47999572753906,217.02000427246094,218.36000061035156,62501000,217.62855529785156,0.0
AAPL,2024-08-02 00:00:00+00:00,219.14999389648438,225.60000610351562,217.7100067138672,219.86000061035156,105568600,219.12355041503906,0.0
AAPL,2024-08-05 00:00:00+00:00,199.08999633789062,213.5,196.0,209.27000427246094,119548600,208.5690155029297,0.0
AAPL,2024-08-06 00:00:00+00:00,205.3000030517578,209.99000549316406,201.07000732421875,207.22999572753906,69660500,206.5358428955078,0.0
AAPL,2024-08-07 00:00:00+00:00,206.89999389648438,213.63999938964844,206.38999938964844,209.82000732421875,63516400,209.11717224121094,0.0
AAPL,2024-08-08 00:00:00+00:00,213.11000061035156,214.1999969482422,208.8300018310547,213.30999755859375,47161100,212.59547424316406,0.0
AAPL,2024-08-09 00:00:00+00:00,212.10000610351562,216.77999877929688,211.97000122070312,216.24000549316406,42201600,215.51568603515625,0.0
AAPL,2024-08-12 00:00:00+00:00,216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,217.0522918701172,0.25
AAPL,2024-08-13 00:00:00+00:00,219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,220.78408813476562,0.0
AAPL,2024-08-14 00:00:00+00:00,220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,221.23309326171875,0.0
AAPL,2024-08-15 00:00:00+00:00,224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,224.22650146484375,0.0
AAPL,2024-08-16 00:00:00+00:00,223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,225.5535888671875,0.0
AAPL,2024-08-19 00:00:00+00:00,225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,225.3939208984375,0.0
AAPL,2024-08-20 00:00:00+00:00,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,226.0125732421875,0.0
AAPL,2024-08-21 00:00:00+00:00,226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,225.90281677246094,0.0
AAPL,2024-08-22 00:00:00+00:00,227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,224.0369110107422,0.0
AAPL,2024-08-23 00:00:00+00:00,225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,226.3418426513672,0.0
AAPL,2024-08-26 00:00:00+00:00,226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,226.68109130859375,0.0
AAPL,2024-08-27 00:00:00+00:00,226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,227.52923583984375,0.0
AAPL,2024-08-28 00:00:00+00:00,227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,225.99261474609375,0.0
AAPL,2024-08-29 00:00:00+00:00,230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,229.28536987304688,0.0
AAPL,2024-08-30 00:00:00+00:00,230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,228.49710083007812,0.0
AAPL,2024-09-03 00:00:00+00:00,228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,222.28079223632812,0.0
AAPL,2024-09-04 00:00:00+00:00,221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,220.36500549316406,0.0
AAPL,2024-09-05 00:00:00+00:00,221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,221.8916473388672,0.0
AAPL,2024-09-06 00:00:00+00:00,223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,220.33506774902344,0.0
AAPL,2024-09-09 00:00:00+00:00,220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,220.4248809814453,0.0
AAPL,2024-09-10 00:00:00+00:00,218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,219.62661743164062,0.0
AAPL,2024-09-11 00:00:00+00:00,221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,222.17103576660156,0.0
AAPL,2024-09-12 00:00:00+00:00,222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,222.28079223632812,0.0
AAPL,2024-09-13 00:00:00+00:00,223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,222.01136779785156,0.0
AAPL,2024-09-16 00:00:00+00:00,216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,215.84495544433594,0.0
AAPL,2024-09-17 00:00:00+00:00,215.75,216.89999389648438,214.5,216.7899932861328,45519300,216.31390380859375,0.0
AAPL,2024-09-18 00:00:00+00:00,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,220.20535278320312,0.0
AAPL,2024-09-19 00:00:00+00:00,224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,228.3673858642578,0.0
AAPL,2024-09-20 00:00:00+00:00,229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,227.6988525390625,0.0
AAPL,2024-09-23 00:00:00+00:00,227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,225.97265625,0.0
AAPL,2024-09-24 00:00:00+00:00,228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,226.8706817626953,0.0
AAPL,2024-09-25 00:00:00+00:00,224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,225.8728790283203,0.0
AAPL,2024-09-26 00:00:00+00:00,227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,227.02035522460938,0.0
AAPL,2024-09-27 00:00:00+00:00,228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,227.2897491455078,0.0
AAPL,2024-09-30 00:00:00+00:00,230.0399932861328,233.0,229.64999389648438,233.0,54541900,232.48831176757812,0.0
AAPL,2024-10-01 00:00:00+00:00,229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,225.71322631835938,0.0
AAPL,2024-10-02 00:00:00+00:00,225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,226.28196716308594,0.0
AAPL,2024-10-03 00:00:00+00:00,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,225.17440795898438,0.0
AAPL,2024-10-04 00:00:00+00:00,227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,226.30194091796875,0.0
AAPL,2024-10-07 00:00:00+00:00,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,221.2031707763672,0.0
AAPL,2024-10-08 00:00:00+00:00,224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,225.27420043945312,0.0
AAPL,2024-10-09 00:00:00+00:00,225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,229.03591918945312,0.0
AAPL,2024-10-10 00:00:00+00:00,227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,228.53700256347656,0.0
AAPL,2024-10-11 00:00:00+00:00,229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200,227.05029296875,0.0
AAPL,2024-10-14 00:00:00+00:00,228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100,230.79205322265625,0.0
AAPL,2024-10-15 00:00:00+00:00,233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400,233.33645629882812,0.0
AAPL,2024-10-16 00:00:00+00:00,231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200,231.27099609375,0.0
AAPL,2024-10-17 00:00:00+00:00,233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800,231.6401824951172,0.0
AAPL,2024-10-18 00:00:00+00:00,236.17999267578125,236.17999267578125,234.00999450683594,235.0,46431500,234.4839324951172,0.0
